"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Pertussis","All cases","Reported cases","N","2007-12","SK","Slovakia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2007-12","UK","United Kingdom",96.000000000,""
"Pertussis","All cases","Reported cases","N","2008","AT","Austria",175.000000000,""
"Pertussis","All cases","Reported cases","N","2008","BE","Belgium",174.000000000,""
"Pertussis","All cases","Reported cases","N","2008","BG","Bulgaria",193.000000000,""
"Pertussis","All cases","Reported cases","N","2008","CY","Cyprus",2.000000000,""
"Pertussis","All cases","Reported cases","N","2008","CZ","Czech Republic",765.000000000,""
"Pertussis","All cases","Reported cases","N","2008","DK","Denmark",513.000000000,""
"Pertussis","All cases","Reported cases","N","2008","EE","Estonia",485.000000000,""
"Pertussis","All cases","Reported cases","N","2008","EL","Greece",22.000000000,""
"Pertussis","All cases","Reported cases","N","2008","ES","Spain",613.000000000,""
"Pertussis","All cases","Reported cases","N","2008","EU_EEA31","EU/EEA",21439.000000000,""
"Pertussis","All cases","Reported cases","N","2008","FI","Finland",1022.000000000,""
"Pertussis","All cases","Reported cases","N","2008","FR","France",114.000000000,""
"Pertussis","All cases","Reported cases","N","2008","HR","Croatia",102.000000000,""
"Pertussis","All cases","Reported cases","N","2008","HU","Hungary",33.000000000,""
"Pertussis","All cases","Reported cases","N","2008","IE","Ireland",104.000000000,""
"Pertussis","All cases","Reported cases","N","2008","IS","Iceland",1.000000000,""
"Pertussis","All cases","Reported cases","N","2008","IT","Italy",339.000000000,""
"Pertussis","All cases","Reported cases","N","2008","LT","Lithuania",51.000000000,""
"Pertussis","All cases","Reported cases","N","2008","LU","Luxembourg",2.000000000,""
"Pertussis","All cases","Reported cases","N","2008","LV","Latvia",14.000000000,""
"Pertussis","All cases","Reported cases","N","2008","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008","NL","Netherlands",8745.000000000,""
"Pertussis","All cases","Reported cases","N","2008","NO","Norway",3887.000000000,""
"Pertussis","All cases","Reported cases","N","2008","PL","Poland",2163.000000000,""
"Pertussis","All cases","Reported cases","N","2008","PT","Portugal",72.000000000,""
"Pertussis","All cases","Reported cases","N","2008","RO","Romania",51.000000000,""
"Pertussis","All cases","Reported cases","N","2008","SE","Sweden",459.000000000,""
"Pertussis","All cases","Reported cases","N","2008","SI","Slovenia",182.000000000,""
"Pertussis","All cases","Reported cases","N","2008","SK","Slovakia",105.000000000,""
"Pertussis","All cases","Reported cases","N","2008","UK","United Kingdom",1051.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2008-01","BE","Belgium",-,""
"Pertussis","All cases","Reported cases","N","2008-01","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2008-01","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","CZ","Czech Republic",16.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","DK","Denmark",41.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","EE","Estonia",30.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","ES","Spain",31.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","EU_EEA31","EU/EEA",1579.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","FI","Finland",120.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","FR","France",7.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2008-01","HU","Hungary",3.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","IE","Ireland",5.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","IT","Italy",20.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2008-01","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","LV","Latvia",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","NL","Netherlands",726.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","NO","Norway",356.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","PL","Poland",105.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2008-01","RO","Romania",1.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","SE","Sweden",53.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","SI","Slovenia",7.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","SK","Slovakia",5.000000000,""
"Pertussis","All cases","Reported cases","N","2008-01","UK","United Kingdom",53.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2008-02","BE","Belgium",-,""
"Pertussis","All cases","Reported cases","N","2008-02","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2008-02","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","CZ","Czech Republic",18.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","DK","Denmark",37.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","EE","Estonia",46.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","ES","Spain",13.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","EU_EEA31","EU/EEA",1439.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","FI","Finland",80.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","FR","France",5.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2008-02","HU","Hungary",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","IE","Ireland",5.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","IT","Italy",33.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2008-02","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","LV","Latvia",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","NL","Netherlands",633.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","NO","Norway",323.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","PL","Poland",130.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2008-02","RO","Romania",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","SE","Sweden",36.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","SI","Slovenia",7.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","SK","Slovakia",4.000000000,""
"Pertussis","All cases","Reported cases","N","2008-02","UK","United Kingdom",68.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2008-03","BE","Belgium",-,""
"Pertussis","All cases","Reported cases","N","2008-03","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2008-03","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","CZ","Czech Republic",36.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","DK","Denmark",44.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","EE","Estonia",50.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","ES","Spain",31.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","EU_EEA31","EU/EEA",1364.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","FI","Finland",74.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","FR","France",6.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2008-03","HU","Hungary",1.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","IE","Ireland",5.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","IT","Italy",27.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2008-03","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","LV","Latvia",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","NL","Netherlands",550.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","NO","Norway",271.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","PL","Poland",129.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2008-03","RO","Romania",9.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","SE","Sweden",25.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","SI","Slovenia",18.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","SK","Slovakia",12.000000000,""
"Pertussis","All cases","Reported cases","N","2008-03","UK","United Kingdom",76.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2008-04","BE","Belgium",-,""
"Pertussis","All cases","Reported cases","N","2008-04","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2008-04","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","CZ","Czech Republic",44.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","DK","Denmark",40.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","EE","Estonia",33.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","EL","Greece",4.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","ES","Spain",36.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","EU_EEA31","EU/EEA",1699.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","FI","Finland",60.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","FR","France",11.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2008-04","HU","Hungary",1.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","IE","Ireland",21.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","IT","Italy",25.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2008-04","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","LV","Latvia",2.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","NL","Netherlands",730.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","NO","Norway",361.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","PL","Poland",162.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2008-04","RO","Romania",5.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","SE","Sweden",60.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","SI","Slovenia",19.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","SK","Slovakia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2008-04","UK","United Kingdom",82.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","AT","Austria",-,""
"Pertussis","All cases","Reported cases","N","2008-05","BE","Belgium",-,""
"Pertussis","All cases","Reported cases","N","2008-05","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2008-05","CY","Cyprus",1.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","CZ","Czech Republic",62.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","DK","Denmark",55.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","EE","Estonia",65.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","ES","Spain",56.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","EU_EEA31","EU/EEA",1433.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","FI","Finland",76.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","FR","France",15.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","HR","Croatia",-,""
"Pertussis","All cases","Reported cases","N","2008-05","HU","Hungary",10.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","IE","Ireland",11.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","IT","Italy",31.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","LT","Lithuania",-,""
"Pertussis","All cases","Reported cases","N","2008-05","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","LV","Latvia",1.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","NL","Netherlands",412.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","NO","Norway",351.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","PL","Poland",152.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","PT","Portugal",-,""
"Pertussis","All cases","Reported cases","N","2008-05","RO","Romania",0.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","SE","Sweden",35.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","SI","Slovenia",11.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","SK","Slovakia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2008-05","UK","United Kingdom",86.000000000,""
